"367","19"
"323","19"
"203","19"
"14","19"
"66","19"
"258","19"
"96","19"
"174","19"
"38","19"
"15","19"
"382","19"
"125","20"
"274","20"
"146","20"
"126","20"
"162","20"
"155","20"
"185","20"
"270","20"
"275","20"
"85","20"
"56","20"
"130","20"
"116","20"
"274","20"
"271","20"
"142","20"
"149","21"
"307","21"
"310","21"
"275","21"
"366","21"
"19","21"
"220","21"
"157","21"
"399","21"
"183","21"
"285","21"
"261","21"
"294","21"
"405","21"
"185","21"
"6","21"
"96","22"
"117","22"
"261","22"
"91","22"
"16","22"
"202","22"
"26","22"
"127","22"
"363","22"
"306","22"
"80","22"
"77","22"
"213","22"
"9","22"
"50","22"
"225","22"
"4","23"
"48","23"
"375","23"
"110","23"
"228","23"
"387","23"
"186","23"
"124","23"
"370","23"
"378","23"
"317","23"
"270","23"
"43","23"
"32","23"
"100","23"
"308","23"
"195","24"
"268","24"
"344","24"
"137","24"
"248","24"
"157","24"
"159","24"
"163","24"
"56","24"
"344","24"
"304","24"
"144","24"
"374","24"
"44","24"
"356","24"
"327","24"
"222","25"
"56","25"
"244","25"
"229","25"
"65","25"
"284","25"
"93","25"
"291","25"
"371","25"
"273","25"
"153","25"
"307","25"
"303","25"
"389","25"
"18","25"
"205","25"
"16","26"
"135","26"
"338","26"
"175","26"
"49","26"
"137","26"
"355","26"
"358","26"
"138","26"
"141","26"
"109","26"
"118","26"
"164","26"
"211","26"
"91","26"
"288","26"
"117","27"
"84","27"
"200","27"
"19","27"
"126","27"
"211","27"
"323","27"
"302","27"
"84","27"
"108","27"
"354","27"
"405","27"
"251","27"
"138","27"
"13","27"
"146","27"
"216","28"
"234","28"
"266","28"
"248","28"
"203","28"
"268","28"
"267","28"
"353","28"
"103","28"
"182","28"
"143","28"
"109","28"
"259","28"
"141","28"
"406","28"
"13","28"
"216","29"
"202","29"
"72","29"
"269","29"
"20","29"
"57","29"
"89","29"
"41","29"
"106","29"
"406","29"
"343","29"
"338","29"
"63","29"
"281","29"
"7","29"
"260","29"
"295","30"
"216","30"
"159","30"
"316","30"
"85","30"
"38","30"
"141","30"
"405","30"
"308","30"
"37","30"
"159","30"
"40","30"
"287","30"
"369","30"
"292","30"
"2","30"
"16","31"
"42","31"
"268","31"
"400","31"
"388","31"
"106","31"
"57","31"
"21","31"
"241","31"
"257","31"
"328","31"
"316","31"
"394","31"
"31","31"
"379","31"
"51","31"
"177","32"
"357","32"
"169","32"
"147","32"
"151","32"
"23","32"
"59","32"
"194","32"
"167","32"
"57","32"
"270","32"
"17","32"
"25","32"
"17","32"
"58","32"
"375","32"
"118","33"
"393","33"
"31","33"
"73","33"
"173","33"
"18","33"
"205","33"
"198","33"
"122","33"
"138","33"
"205","33"
"174","33"
"229","33"
"406","33"
"38","33"
"220","33"
"359","34"
"211","34"
"70","34"
"381","34"
"260","34"
"122","34"
"187","34"
"245","34"
"6","34"
"47","34"
"405","34"
"89","34"
"398","34"
"191","34"
"228","34"
"318","34"
"90","35"
"358","35"
"253","35"
"99","35"
"249","35"
"18","35"
"363","35"
"331","35"
"15","35"
"283","35"
"163","35"
"304","35"
"265","35"
"47","35"
"208","35"
"368","35"
"85","36"
"273","36"
"153","36"
"157","36"
"150","36"
"358","36"
"142","36"
"136","36"
"272","36"
"328","36"
"322","36"
"244","36"
"350","36"
"347","36"
"282","36"
"408","36"
"226","37"
"286","37"
"298","37"
"49","37"
"83","37"
"347","37"
"1","37"
"236","37"
"224","37"
"92","37"
"407","37"
"133","37"
"317","37"
"273","37"
"151","37"
"253","37"
"76","38"
"249","38"
"20","38"
"190","38"
"377","38"
"220","38"
"221","38"
"308","38"
"394","38"
"240","38"
"303","38"
"267","38"
"268","38"
"176","38"
"356","38"
"181","38"
"130","39"
"257","39"
"349","39"
"156","39"
"410","39"
"199","39"
"242","39"
"131","39"
"247","39"
"45","39"
"355","39"
"270","39"
"149","39"
"403","39"
"410","39"
"145","39"
"277","40"
"229","40"
"88","40"
"138","40"
"407","40"
"198","40"
"120","40"
"87","40"
"204","40"
"55","40"
"182","40"
"310","40"
"4","40"
"291","40"
"160","40"
"366","40"
"125","41"
"103","41"
"132","41"
"101","41"
"32","41"
"136","41"
"24","41"
"298","41"
"114","41"
"329","41"
"16","41"
"294","41"
"344","41"
"177","41"
"247","41"
"33","41"
"187","42"
"170","42"
"364","42"
"218","42"
"330","42"
"321","42"
"137","42"
"198","42"
"162","42"
"164","42"
"398","42"
"194","42"
"58","42"
"251","42"
"302","42"
"255","42"
"175","43"
"48","43"
"186","43"
"306","43"
"399","43"
"0","43"
"265","43"
"349","43"
"204","43"
"382","43"
"134","43"
"294","43"
"164","43"
"373","43"
"363","43"
"62","43"
"158","44"
"213","44"
"184","44"
"328","44"
"270","44"
"401","44"
"122","44"
"83","44"
"53","44"
"162","44"
"232","44"
"360","44"
"156","44"
"126","44"
"154","44"
"14","44"
"60","45"
"229","45"
"109","45"
"231","45"
"81","45"
"239","45"
"310","45"
"306","45"
"41","45"
"371","45"
"291","45"
"344","45"
"97","45"
"134","45"
"297","45"
"232","45"
"332","46"
"146","46"
"337","46"
"49","46"
"314","46"
"363","46"
"135","46"
"117","46"
"92","46"
"29","46"
"169","46"
"176","46"
"302","46"
"310","46"
"260","46"
"294","46"
"115","47"
"182","47"
"324","47"
"165","47"
"70","47"
"278","47"
"52","47"
"180","47"
"192","47"
"311","47"
"68","47"
"97","47"
"157","47"
"348","47"
"169","47"
"173","47"
"224","48"
"347","48"
"131","48"
"357","48"
"69","48"
"367","48"
"247","48"
"110","48"
"260","48"
"103","48"
"18","48"
"410","48"
"337","48"
"48","48"
"352","48"
"113","48"
"289","49"
"282","49"
"133","49"
"264","49"
"234","49"
"267","49"
"197","49"
"401","49"
"291","49"
"402","49"
"29","49"
"345","49"
"3","49"
"252","49"
"51","49"
"235","49"
"242","50"
"7","50"
"208","50"
"349","50"
"241","50"
"381","50"
"134","50"
"61","50"
"249","50"
"235","50"
"154","50"
"295","50"
"225","50"
"297","50"
"119","50"
"176","50"
"60","51"
"403","51"
"227","51"
"380","51"
"318","51"
"199","51"
"102","51"
"117","51"
"35","51"
"37","51"
"32","51"
"165","51"
"80","51"
"324","51"
"192","51"
"268","51"
"293","52"
"282","52"
"19","52"
"180","52"
"317","52"
"403","52"
"396","52"
"79","52"
"399","52"
"308","52"
"279","52"
"111","52"
"83","52"
"395","52"
"312","52"
"61","52"
"128","53"
"54","53"
"303","53"
"174","53"
"326","53"
"274","53"
"2","53"
"157","53"
"168","53"
"379","53"
"20","53"
"304","53"
"9","53"
"373","53"
"366","53"
"97","53"
"261","54"
"346","54"
"259","54"
"367","54"
"55","54"
"334","54"
"59","54"
"119","54"
"35","54"
"196","54"
"1","54"
"173","54"
"308","54"
"404","54"
"37","54"
"108","54"
"257","55"
"389","55"
"389","55"
"407","55"
"246","55"
"269","55"
"221","55"
"307","55"
"140","55"
"22","55"
"307","55"
"279","55"
"178","55"
"281","55"
"56","55"
"37","55"
"158","56"
"146","56"
"30","56"
"351","56"
"175","56"
"62","56"
"29","56"
"276","56"
"269","56"
"410","56"
"232","56"
"329","56"
"280","56"
"374","56"
"295","56"
"59","56"
"53","57"
"164","57"
"358","57"
"203","57"
"106","57"
"148","57"
"248","57"
"66","57"
"291","57"
"278","57"
"407","57"
"390","57"
"302","57"
"40","57"
"325","57"
"217","57"
"84","58"
"368","58"
"197","58"
"177","58"
"136","58"
"37","58"
"391","58"
"284","58"
"235","58"
"344","58"
"324","58"
"18","58"
"338","58"
"15","58"
"167","58"
"329","58"
"290","59"
"115","59"
"117","59"
"317","59"
"378","59"
"74","59"
"356","59"
"198","59"
"347","59"
"109","59"
"384","59"
"94","59"
"207","59"
"122","59"
"288","59"
"119","59"
"14","60"
"100","60"
"145","60"
"133","60"
"211","60"
"224","60"
"163","60"
"276","60"
"102","60"
"125","60"
"374","60"
"5","60"
"264","60"
"352","60"
"139","60"
"115","60"
"157","61"
"184","61"
"277","61"
"149","61"
"260","61"
"47","61"
"74","61"
"75","61"
"63","61"
"1","61"
"334","61"
"190","61"
"232","61"
"223","61"
"392","61"
"84","61"
"230","62"
"233","62"
"92","62"
"158","62"
"300","62"
"233","62"
"87","62"
"35","62"
"393","62"
"235","62"
"86","62"
"123","62"
"317","62"
"368","62"
"231","62"
"5","62"
"104","63"
"176","63"
"217","63"
"223","63"
"214","63"
"84","63"
"54","63"
"131","63"
"113","63"
"159","63"
"16","63"
"319","63"
"369","63"
"139","63"
"266","63"
"212","63"
"291","64"
"323","64"
"160","64"
"30","64"
"142","64"
"354","64"
"378","64"
"58","64"
"12","64"
"297","64"
"67","64"
"288","64"
"298","64"
"3","64"
"397","64"
"386","64"
"163","65"
"195","65"
"330","65"
"0","65"
"328","65"
"325","65"
"66","65"
"390","65"
"175","65"
"276","65"
"221","65"
"347","65"
"267","65"
"162","65"
"285","65"
"169","65"
"239","66"
"369","66"
"275","66"
"299","66"
"332","66"
"206","66"
"132","66"
"102","66"
"55","66"
"171","66"
"92","66"
"398","66"
"35","66"
"14","66"
"197","66"
"257","66"
"187","67"
"132","67"
"196","67"
"409","67"
"135","67"
"244","67"
"39","67"
"390","67"
"279","67"
"97","67"
"365","67"
"73","67"
"344","67"
"18","67"
"132","67"
"87","67"
"207","68"
"410","68"
"141","68"
"302","68"
"206","68"
"254","68"
"192","68"
"247","68"
"353","68"
"75","68"
"110","68"
"314","68"
"323","68"
"155","68"
"347","68"
"16","68"
"302","69"
"6","69"
"289","69"
"400","69"
"221","69"
"193","69"
"193","69"
"138","69"
"319","69"
"402","69"
"282","69"
"18","69"
"118","69"
"112","69"
"120","69"
"63","69"
"365","70"
"266","70"
"375","70"
"144","70"
"388","70"
"258","70"
"251","70"
"88","70"
"313","70"
"409","70"
"122","70"
"107","70"
"12","70"
"53","70"
"250","70"
"142","70"
"370","71"
"141","71"
"302","71"
"21","71"
"404","71"
"175","71"
"154","71"
"38","71"
"272","71"
"186","71"
"288","71"
"205","71"
"279","71"
"54","71"
"364","71"
"384","71"
"83","72"
"253","72"
"46","72"
"374","72"
"371","72"
"359","72"
"188","72"
"50","72"
"161","72"
"50","72"
"12","72"
"19","72"
"231","72"
"74","72"
"36","72"
"22","72"
"60","73"
"146","73"
"6","73"
"83","73"
"323","73"
"396","73"
"92","73"
"198","73"
"106","73"
"196","73"
"155","73"
"202","73"
"305","73"
"278","73"
"408","73"
"143","73"
"409","74"
"216","74"
"385","74"
"198","74"
"103","74"
"354","74"
"221","74"
"24","74"
"327","74"
"0","74"
"213","74"
"303","74"
"159","74"
"263","74"
"133","74"
"241","74"
"89","75"
"124","75"
"360","75"
"153","75"
"264","75"
"293","75"
"187","75"
"360","75"
"221","75"
"178","75"
"106","75"
"232","75"
"369","75"
"49","75"
"317","75"
"153","75"
"305","76"
"198","76"
"90","76"
"79","76"
"392","76"
"154","76"
"319","76"
"325","76"
"96","76"
"66","76"
"383","76"
"164","76"
"9","76"
"332","76"
"402","76"
"82","76"
"94","77"
"122","77"
"57","77"
"249","77"
"280","77"
"29","77"
"159","77"
"403","77"
"129","77"
"294","77"
"100","77"
"204","77"
"265","77"
"156","77"
"124","77"
"176","77"
"75","78"
"322","78"
"168","78"
"106","78"
"200","78"
"20","78"
"359","78"
"16","78"
"311","78"
"192","78"
"233","78"
"4","78"
"150","78"
"231","78"
"269","78"
"354","78"
"123","79"
"288","79"
"337","79"
"30","79"
"352","79"
"66","79"
"143","79"
"215","79"
"114","79"
"247","79"
"105","79"
"365","79"
"80","79"
"91","79"
"165","79"
"407","79"
"136","80"
"243","80"
"410","80"
"343","80"
"292","80"
"262","80"
"392","80"
"97","80"
"405","80"
"152","80"
"144","80"
"283","80"
"308","80"
"218","80"
"145","80"
"142","80"
"101","81"
"111","81"
"70","81"
"91","81"
"170","81"
"268","81"
"259","81"
"409","81"
"207","81"
"173","81"
"299","81"
"353","81"
"245","81"
"29","81"
"113","81"
"17","81"
"298","82"
"95","82"
"355","82"
"371","82"
"294","82"
"269","82"
"343","82"
"240","82"
"122","82"
"139","82"
"201","82"
"245","82"
"108","82"
"254","82"
"283","82"
"101","82"
"36","83"
"327","83"
"272","83"
"262","83"
"76","83"
"15","83"
"368","83"
"282","83"
"180","83"
"136","83"
"376","83"
"144","83"
"323","83"
"33","83"
"223","83"
"71","83"
"338","84"
"342","84"
"257","84"
"321","84"
"233","84"
"363","84"
"218","84"
"205","84"
"367","84"
"56","84"
"392","84"
"405","84"
"103","84"
"372","84"
"206","84"
"255","84"
"396","85"
"197","85"
"392","85"
"170","85"
"211","85"
"255","85"
"198","85"
"365","85"
"22","85"
"305","85"
"197","85"
"319","85"
"278","85"
"8","85"
"151","85"
"131","85"
"206","86"
"34","86"
"77","86"
"184","86"
"321","86"
"339","86"
"111","86"
"27","86"
"364","86"
"276","86"
"268","86"
"333","86"
"119","86"
"135","86"
"214","86"
"180","86"
"208","87"
"154","87"
"235","87"
"27","87"
"107","87"
"72","87"
"398","87"
"201","87"
"187","87"
"408","87"
"296","87"
"74","87"
"57","87"
"6","87"
"131","87"
"405","87"
"25","88"
"207","88"
"113","88"
"382","88"
"165","88"
"361","88"
"74","88"
"68","88"
"368","88"
"299","88"
"351","88"
"54","88"
"375","88"
"84","88"
"296","88"
"291","88"
"206","89"
"291","89"
"168","89"
"65","89"
"172","89"
"270","89"
"173","89"
"259","89"
"168","89"
"348","89"
"242","89"
"22","89"
"24","89"
"291","89"
"59","89"
"289","89"
"59","90"
"115","90"
"82","90"
"366","90"
"220","90"
"178","90"
"410","90"
"60","90"
"305","90"
"268","90"
"143","90"
"171","90"
"74","90"
"303","90"
"407","90"
"340","90"
"33","91"
"98","91"
"82","91"
"240","91"
"61","91"
"312","91"
"274","91"
"273","91"
"87","91"
"332","91"
"286","91"
"136","91"
"307","91"
"341","91"
"62","91"
"105","91"
"262","92"
"4","92"
"217","92"
"393","92"
"410","92"
"288","92"
"200","92"
"280","92"
"302","92"
"115","92"
"225","92"
"58","92"
"387","92"
"356","92"
"87","92"
"62","92"
"102","93"
"292","93"
"59","93"
"23","93"
"195","93"
"142","93"
"5","93"
"267","93"
"39","93"
"180","93"
"143","93"
"176","93"
"405","93"
"70","93"
"272","93"
"285","93"
"55","94"
"333","94"
"217","94"
"27","94"
"142","94"
"110","94"
"178","94"
"17","94"
"137","94"
"364","94"
"39","94"
"393","94"
"219","94"
"281","94"
"290","94"
"379","94"
"406","95"
"187","95"
"165","95"
"168","95"
"292","95"
"298","95"
"63","95"
"94","95"
"336","95"
"371","95"
"264","95"
"154","95"
"19","95"
"89","95"
"46","95"
"288","95"
"162","96"
"63","96"
"106","96"
"189","96"
"369","96"
"332","96"
"247","96"
"372","96"
"184","96"
"167","96"
"265","96"
"181","96"
"128","96"
"171","96"
"129","96"
"187","96"
"218","97"
"186","97"
"106","97"
"79","97"
"43","97"
"345","97"
"6","97"
"393","97"
"151","97"
"245","97"
"98","97"
"104","97"
"341","97"
"330","97"
"396","97"
"372","97"
"383","98"
"215","98"
"223","98"
"373","98"
"187","98"
"329","98"
"376","98"
"94","98"
"280","98"
"155","98"
"102","98"
"73","98"
"330","98"
"192","98"
"192","98"
"108","98"
"273","99"
"80","99"
"165","99"
"79","99"
"269","99"
"55","99"
"225","99"
"133","99"
"362","99"
"175","99"
"270","99"
"66","99"
"92","99"
"193","99"
"143","99"
"311","99"
